domain,dimension,group,indicator,date,populationTotal,GNIperCap,value
social,education,Bottom-40,adultLiteracy,2000,2347606948.0,2598.316835252852,61.3743025884046
social,education,Bottom-40,adultLiteracy,2001,2397098690.0,2670.18834143248,61.292103941671
social,education,Bottom-40,adultLiteracy,2002,2447505448.0,2739.468863550334,61.39390177982767
social,education,Bottom-40,adultLiteracy,2003,2498003569.0,2855.158801218986,61.48922986707756
social,education,Bottom-40,adultLiteracy,2004,2548196123.0,3002.899497585328,61.87141735062119
social,education,Bottom-40,adultLiteracy,2005,2598180462.0,3151.8613583006254,62.0985550277584
social,education,Bottom-40,adultLiteracy,2006,2648194073.0,3324.9786625488223,62.90510317193887
social,education,Bottom-40,adultLiteracy,2007,2698338242.0,3496.7119684324884,62.95050683772234
social,education,Bottom-40,adultLiteracy,2008,2748359562.0,3573.3447356063084,63.57760430894968
social,education,Bottom-40,adultLiteracy,2009,2799145385.0,3716.564586830814,64.43712800015409
social,education,Bottom-40,adultLiteracy,2010,2851207507.0,3890.228310811581,65.4347593838746
social,education,Bottom-40,adultLiteracy,2011,2903993635.0,4064.999566227804,66.44170145534527
social,education,Bottom-40,adultLiteracy,2012,2956406405.0,4161.975185572237,67.10504492115619
social,education,Bottom-40,adultLiteracy,2013,3007670187.0,4307.899244559377,67.65120307748917
social,education,Bottom-40,adultLiteracy,2014,3058726188.0,4515.144194111746,68.25956601781834
social,education,Bottom-40,adultLiteracy,2015,3110194199.0,4722.208864517164,68.98701676673409
social,education,Bottom-40,adultLiteracy,2016,3163329450.0,4909.320444249879,69.88696825552043
social,education,Bottom-40,adultLiteracy,2017,3217851428.0,5116.403897247461,70.7462374146444
social,education,Bottom-40,adultLiteracy,2018,3272431232.0,5317.706610557388,71.27905055296912
social,education,Bottom-40,adultLiteracy,2019,3327080258.0,5451.071148483715,72.03933524687362
social,education,Bottom-40,adultLiteracy,2020,3382118060.0,5156.621783660124,72.48040873854971
social,education,Bottom-40,adultLiteracy,2021,3435411165.0,5373.146010576398,72.77950657154744
social,education,Bottom-40,adultLiteracy,2022,3487286907.0,5620.290680703733,73.18973613383828
social,education,Middle-40,adultLiteracy,2000,2611517723.0,7041.86535574524,89.92360786811234
social,education,Middle-40,adultLiteracy,2001,2634709027.0,7260.649694422355,90.12770211930032
social,education,Middle-40,adultLiteracy,2002,2656889070.0,7559.408961685218,90.3377312908022
social,education,Middle-40,adultLiteracy,2003,2678656287.0,7891.846159311665,90.6473644526332
social,education,Middle-40,adultLiteracy,2004,2700807424.0,8439.265730227351,90.95763177498368
social,education,Middle-40,adultLiteracy,2005,2723102284.0,8922.311456056143,91.38435493019854
social,education,Middle-40,adultLiteracy,2006,2745290832.0,9578.659482993324,91.67993015105164
social,education,Middle-40,adultLiteracy,2007,2767594485.0,10361.855660824636,92.0454266685758
social,education,Middle-40,adultLiteracy,2008,2790875870.0,10891.35883249022,92.38929812393565
social,education,Middle-40,adultLiteracy,2009,2815174200.0,10957.189813396071,92.81092235113788
social,education,Middle-40,adultLiteracy,2010,2839799939.0,11627.43774437665,93.1235649389603
social,education,Middle-40,adultLiteracy,2011,2864899255.0,12238.984201012434,93.40395914908962
social,education,Middle-40,adultLiteracy,2012,2891457211.0,12801.626252986438,93.63176543302676
social,education,Middle-40,adultLiteracy,2013,2919296332.0,13272.950500800083,93.76013362043314
social,education,Middle-40,adultLiteracy,2014,2947502476.0,13761.940268907858,94.03841696239822
social,education,Middle-40,adultLiteracy,2015,2974694110.0,14119.540319720263,94.12204368124948
social,education,Middle-40,adultLiteracy,2016,2999572765.0,14549.658497200016,94.28179761807937
social,education,Middle-40,adultLiteracy,2017,3023019892.0,15123.739546281267,94.38000872586916
social,education,Middle-40,adultLiteracy,2018,3044265118.0,15651.145809257465,94.66061181979644
social,education,Middle-40,adultLiteracy,2019,3062721909.0,16129.712009512064,94.83761932191224
social,education,Middle-40,adultLiteracy,2020,3078099094.0,15885.727830175489,94.9991140171918
social,education,Middle-40,adultLiteracy,2021,3089394896.0,16865.16863697877,95.04467366459669
social,education,Middle-40,adultLiteracy,2022,3096406775.0,17315.57827308118,95.02896829151224
social,education,Top-20,adultLiteracy,2000,133902281.0,42169.00098787669,93.78205859689577
social,education,Top-20,adultLiteracy,2001,135106051.0,42534.22371846803,93.89161041425156
social,education,Top-20,adultLiteracy,2002,136665985.0,42219.41093886892,94.06330894807688
social,education,Top-20,adultLiteracy,2003,138667349.0,43121.20975449326,94.25065691949398
social,education,Top-20,adultLiteracy,2004,140767548.0,44284.741260300005,94.46466421829416
social,education,Top-20,adultLiteracy,2005,143223737.0,44997.34487079,95.0061081587359
social,education,Top-20,adultLiteracy,2006,146370683.0,45938.25044562968,95.2357852547017
social,education,Top-20,adultLiteracy,2007,150209808.0,46053.89960662207,95.48903260975176
social,education,Top-20,adultLiteracy,2008,154202143.0,45317.56697354897,95.73633224850803
social,education,Top-20,adultLiteracy,2009,157617357.0,42877.715720197775,95.9763703492543
social,education,Top-20,adultLiteracy,2010,160149425.0,43447.28467379016,96.2376945851873
social,education,Top-20,adultLiteracy,2011,162099784.0,44368.71019102521,96.53673141016634
social,education,Top-20,adultLiteracy,2012,163867682.0,44174.37582041256,96.82067279650325
social,education,Top-20,adultLiteracy,2013,165405025.0,43937.09671168214,97.1172149164254
social,education,Top-20,adultLiteracy,2014,166655901.0,44471.04715935134,97.21945248096144
social,education,Top-20,adultLiteracy,2015,167923543.0,45397.549813572616,97.31346452928452
social,education,Top-20,adultLiteracy,2016,169256969.0,46394.018215146105,97.41821141728066
social,education,Top-20,adultLiteracy,2017,170567750.0,46663.55175846578,97.5272759281132
social,education,Top-20,adultLiteracy,2018,171959412.0,46999.82831865765,97.751305006573
social,education,Top-20,adultLiteracy,2019,173280538.0,47196.343320376494,98.12619613244402
social,education,Top-20,adultLiteracy,2020,173394968.0,43667.11970988099,98.4821219440518
social,education,Top-20,adultLiteracy,2021,173122259.0,46283.6014266018,98.5297750569538
social,education,Top-20,adultLiteracy,2022,173668044.0,48459.12672142336,98.53762417063486
social,education,World,secondarySchool,2000,5408850954.0,10631.1356646305,39.13023295252052
social,education,World,secondarySchool,2001,5479538073.0,10794.679606835503,39.51832739443374
social,education,World,secondarySchool,2002,5548772837.0,10956.375080754922,40.02930053268996
social,education,World,secondarySchool,2003,5617402095.0,11228.286356184308,40.393614469730885
social,education,World,secondarySchool,2004,5686830000.0,11651.05223627575,40.89921917271013
social,education,World,secondarySchool,2005,5756191018.0,12036.443702429244,41.41805952685797
social,education,World,secondarySchool,2006,5825940094.0,12539.408605056782,42.47248929737496
social,education,World,secondarySchool,2007,5897283447.0,13068.16272918187,43.29037281766515
social,education,World,secondarySchool,2008,5968536203.0,13287.201167368665,45.09781352529048
social,education,World,secondarySchool,2009,6039692849.0,13108.497055814449,46.47301421936008
social,education,World,secondarySchool,2010,6111951755.0,13606.510869057469,47.675319212143954
social,education,World,secondarySchool,2011,6184869719.0,14008.247217672197,50.03035101991532
social,education,World,secondarySchool,2012,6257922662.0,14275.757332039037,51.69374556459103
social,education,World,secondarySchool,2013,6329989235.0,14537.734602996095,53.37926820967744
social,education,World,secondarySchool,2014,6401563387.0,14900.643677903963,54.71303666320214
social,education,World,secondarySchool,2015,6472893963.0,15218.16940673614,56.74330721773704
social,education,World,secondarySchool,2016,6544476199.0,15533.27276082481,56.62792603920528
social,education,World,secondarySchool,2017,6616084465.0,15986.719839891426,59.42518883842472
social,education,World,secondarySchool,2018,6684923281.0,16406.234425741386,61.30256066100587
social,education,World,secondarySchool,2019,6750791313.0,16754.621036167926,61.95616354391984
social,education,World,secondarySchool,2020,6812170975.0,16086.791566350072,62.542181209429216
social,education,World,secondarySchool,2021,6866396897.0,16955.468197984592,62.78463859402271
social,education,World,secondarySchool,2022,6917330500.0,17393.844932299173,63.08905922313184
social,education,Bottom-40,secondarySchool,2000,2090765276.0,2671.993586900202,21.653787243340226
social,education,Bottom-40,secondarySchool,2001,2134753127.0,2748.176315650121,21.77353632864748
social,education,Bottom-40,secondarySchool,2002,2178383274.0,2820.156107859249,22.07216156933441
social,education,Bottom-40,secondarySchool,2003,2221583571.0,2940.3195118430845,22.26947366808714
social,education,Bottom-40,secondarySchool,2004,2264972784.0,3098.078058881959,22.416952028898155
social,education,Bottom-40,secondarySchool,2005,2308050368.0,3257.97387335836,22.944741520639216
social,education,Bottom-40,secondarySchool,2006,2350837017.0,3442.92733163131,24.106295181611756
social,education,Bottom-40,secondarySchool,2007,2394092954.0,3622.879346402831,25.046841547650114
social,education,Bottom-40,secondarySchool,2008,2436984318.0,3701.9817144450303,27.577719333748327
social,education,Bottom-40,secondarySchool,2009,2479897471.0,3860.3086262773695,28.731098925282424
social,education,Bottom-40,secondarySchool,2010,2524057644.0,4052.694351430405,30.30515598769507
social,education,Bottom-40,secondarySchool,2011,2568648336.0,4231.902306358999,32.007621293617106
social,education,Bottom-40,secondarySchool,2012,2612496631.0,4336.447162176284,33.353683768458914
social,education,Bottom-40,secondarySchool,2013,2655051501.0,4497.5230314208,34.9084228409191
social,education,Bottom-40,secondarySchool,2014,2697010683.0,4716.0827510011,35.990417449384985
social,education,Bottom-40,secondarySchool,2015,2739390663.0,4939.363132784055,37.11377546963883
social,education,Bottom-40,secondarySchool,2016,2783246544.0,5144.1246973449415,38.13044807256537
social,education,Bottom-40,secondarySchool,2017,2828009848.0,5378.558322763215,39.9327274313506
social,education,Bottom-40,secondarySchool,2018,2872724782.0,5608.410707590723,41.439538075381385
social,education,Bottom-40,secondarySchool,2019,2917461602.0,5760.379451216048,43.10860784017365
social,education,Bottom-40,secondarySchool,2020,2962279638.0,5448.791439314038,42.96464422152049
social,education,Bottom-40,secondarySchool,2021,3005284705.0,5717.820788588386,42.99385018924796
social,education,Bottom-40,secondarySchool,2022,3046862395.0,6001.859393817491,42.85582785003512
social,education,Middle-40,secondarySchool,2000,2564590578.0,7421.550671337678,40.61172686736173
social,education,Middle-40,secondarySchool,2001,2586062223.0,7677.305150180402,41.48519603132932
social,education,Middle-40,secondarySchool,2002,2606266702.0,7943.826380956018,42.477730218404176
social,education,Middle-40,secondarySchool,2003,2626021658.0,8323.826054280971,43.22621222781213
social,education,Middle-40,secondarySchool,2004,2646125686.0,8834.079863878831,44.3193942819522
social,education,Middle-40,secondarySchool,2005,2666344224.0,9328.818420668498,45.10287308563314
social,education,Middle-40,secondarySchool,2006,2687081936.0,10030.062733080638,46.68772902504119
social,education,Middle-40,secondarySchool,2007,2708389840.0,10852.516583781198,47.802673414674246
social,education,Middle-40,secondarySchool,2008,2729876264.0,11407.755817534176,49.66817622955426
social,education,Middle-40,secondarySchool,2009,2751848919.0,11458.137569905652,51.683676698557385
social,education,Middle-40,secondarySchool,2010,2774184430.0,12127.455189240576,52.78162720137409
social,education,Middle-40,secondarySchool,2011,2796695035.0,12712.367080441803,56.35694297827053
social,education,Middle-40,secondarySchool,2012,2820015426.0,13234.560631539514,58.85091362638529
social,education,Middle-40,secondarySchool,2013,2843899776.0,13675.272681595625,61.117433880354845
social,education,Middle-40,secondarySchool,2014,2868008536.0,14160.13838265965,63.00420166560569
social,education,Middle-40,secondarySchool,2015,2891534191.0,14523.71516212029,66.4079752309142
social,education,Middle-40,secondarySchool,2016,2913835070.0,14938.098798094046,65.15681570524377
social,education,Middle-40,secondarySchool,2017,2935362922.0,15520.261502828504,69.79249509756653
social,education,Middle-40,secondarySchool,2018,2954514766.0,16059.513511262205,72.90806050488773
social,education,Middle-40,secondarySchool,2019,2970853229.0,16573.40532196025,72.7557932507236
social,education,Middle-40,secondarySchool,2020,2983952450.0,16297.760618855818,74.03836564492552
social,education,Middle-40,secondarySchool,2021,2992917662.0,17304.297830885847,74.8695908306757
social,education,Middle-40,secondarySchool,2022,2999760670.0,17793.369392653098,75.94806487351883
social,education,Top-20,secondarySchool,2000,753495100.0,43639.93600846548,82.58070861093854
social,education,Top-20,secondarySchool,2001,758722723.0,44059.82590399563,82.74136862153792
social,education,Top-20,secondarySchool,2002,764122861.0,44426.52758362144,82.87093252071934
social,education,Top-20,secondarySchool,2003,769796866.0,45054.855138266816,83.03581247304012
social,education,Top-20,secondarySchool,2004,775731530.0,46233.0121643498,83.19686673664019
social,education,Top-20,secondarySchool,2005,781796426.0,47187.04127019439,83.38853416992981
social,education,Top-20,secondarySchool,2006,788021141.0,48232.82011694306,82.889215199177
social,education,Top-20,secondarySchool,2007,794800653.0,49069.290554731,82.86714022333598
social,education,Top-20,secondarySchool,2008,801675621.0,48824.87001380822,82.79344669514404
social,education,Top-20,secondarySchool,2009,807946459.0,47115.82360441682,83.18234641265381
social,education,Top-20,secondarySchool,2010,813709681.0,48284.18216585641,84.14711479065942
social,education,Top-20,secondarySchool,2011,819526348.0,49072.615440222704,84.92917577768958
social,education,Top-20,secondarySchool,2012,825410605.0,49291.79046156181,85.28917691235357
social,education,Top-20,secondarySchool,2013,831037958.0,49566.25982055047,85.91024690123119
social,education,Top-20,secondarySchool,2014,836544168.0,50274.32298999895,86.64915319486155
social,education,Top-20,secondarySchool,2015,841969109.0,51045.735767062026,87.41811192133392
social,education,Top-20,secondarySchool,2016,847394585.0,51702.726461240425,88.05515519279152
social,education,Top-20,secondarySchool,2017,852711695.0,52774.31162598213,88.38347165740512
